Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776712612,200,,Aggregated,158.400000,0.000000,310,420,580,690,1100,1600,2500,3100,5000,6800,7300,14661,0,310.0,524.4923388514599,9.429181001905818,7279.145134998544,1336.5980492462998
1776712613,200,,Aggregated,158.400000,0.000000,310,420,590,690,1100,1700,2500,3100,5100,7000,7300,14831,0,310.0,529.24118622387,9.429181001905818,7279.145134998544,1335.7619176050166
1776712614,200,,Aggregated,159.100000,0.000000,310,420,590,700,1100,1700,2500,3200,5300,7000,7300,14990,0,310.0,534.5111289608552,9.429181001905818,7279.145134998544,1336.408405603736
1776712615,200,,Aggregated,158.700000,0.000000,310,420,600,710,1100,1700,2600,3200,5300,7100,7300,15179,0,310.0,541.5611825012379,9.429181001905818,7279.145134998544,1335.7738322682653
1776712616,200,,Aggregated,158.500000,0.000000,320,430,610,710,1100,1800,2600,3300,5400,7100,7300,15313,0,320.0,545.2700578797298,9.429181001905818,7279.145134998544,1334.5006203879057
1776712617,200,,Aggregated,158.000000,0.000000,320,430,610,720,1200,1800,2600,3300,5800,9200,9500,15451,0,320.0,552.2705088602876,9.429181001905818,9508.323951005877,1333.707915345285
1776712618,200,,Aggregated,158.100000,0.000000,320,430,620,720,1200,1800,2700,3300,5900,9500,12000,15586,0,320.0,557.5167684245012,9.429181001905818,11994.86770400108,1334.7284742717823
1776712619,200,,Aggregated,160.000000,0.000000,320,430,620,720,1200,1800,2800,3400,5900,9500,12000,15732,0,320.0,563.8413609549505,9.429181001905818,11994.86770400108,1334.296211543351
1776712620,200,,Aggregated,160.500000,0.000000,320,430,630,730,1200,1900,2900,3500,6000,9500,12000,15915,0,320.0,569.8973907314657,9.429181001905818,11994.86770400108,1334.844737668866
1776712621,200,,Aggregated,161.300000,0.000000,320,430,630,740,1200,1900,2900,3700,6100,9500,12000,16093,0,320.0,576.3644675904624,9.429181001905818,11994.86770400108,1334.0341763499657
1776712622,200,,Aggregated,160.700000,0.000000,320,430,640,750,1300,2000,3000,3700,6300,9500,12000,16267,0,320.0,582.6389868701835,9.429181001905818,11994.86770400108,1334.8627282227824
1776712624,200,,Aggregated,161.200000,0.000000,320,430,640,750,1300,2000,3000,3700,6300,9500,12000,16435,0,320.0,585.6221454904905,9.429181001905818,11994.86770400108,1335.414724672954
1776712625,200,,Aggregated,159.900000,0.000000,320,430,650,760,1300,2000,3000,3800,6300,9500,12000,16592,0,320.0,589.7882855776381,9.429181001905818,11994.86770400108,1336.1263259402122
1776712626,200,,Aggregated,160.000000,0.000000,320,440,650,770,1300,2000,3100,3800,6500,9500,12000,16769,0,320.0,594.0105450543989,9.429181001905818,11994.86770400108,1336.1421670940426
1776712627,200,,Aggregated,158.800000,0.000000,320,440,660,780,1300,2000,3100,3900,6500,9500,12000,16911,0,320.0,598.0237887003854,9.429181001905818,11994.86770400108,1336.5849447105434
1776712628,200,,Aggregated,158.700000,0.000000,320,440,660,790,1300,2100,3100,3900,6500,9500,12000,17051,0,320.0,604.6299658054799,9.429181001905818,11994.86770400108,1337.708580141927
1776712629,200,,Aggregated,159.000000,0.000000,320,440,660,800,1400,2100,3100,4000,6500,9500,12000,17185,0,320.0,608.4949568608199,9.429181001905818,11994.86770400108,1338.5107361070702
1776712630,200,,Aggregated,159.400000,0.000000,320,440,670,810,1400,2100,3200,4000,6600,9500,12000,17348,0,320.0,613.6840068908341,9.429181001905818,11994.86770400108,1339.7808392898316
1776712631,200,,Aggregated,159.100000,0.000000,320,440,670,840,1400,2100,3200,4000,6600,9500,12000,17522,0,320.0,618.9299882661331,9.429181001905818,11994.86770400108,1339.964730053647
1776712632,200,,Aggregated,160.900000,0.000000,320,440,670,850,1400,2200,3200,4000,6800,9500,12000,17710,0,320.0,621.885243633329,9.429181001905818,11994.86770400108,1341.4517786561264
1776712633,200,,Aggregated,160.300000,0.000000,320,440,680,870,1500,2200,3300,4100,6900,11000,12000,17890,0,320.0,626.8712161712226,9.429181001905818,11994.86770400108,1343.745556176635
1776712634,200,,Aggregated,160.100000,0.000000,320,450,680,890,1500,2200,3300,4100,6900,11000,12000,18055,0,320.0,631.3215923303899,9.429181001905818,11994.86770400108,1345.313929659374
1776712635,200,,Aggregated,160.200000,0.000000,320,450,680,900,1500,2200,3300,4100,7000,11000,12000,18224,0,320.0,635.318260032276,9.429181001905818,11994.86770400108,1346.0791812993855
1776712636,200,,Aggregated,159.800000,0.000000,320,450,690,910,1500,2200,3300,4200,7000,11000,12000,18400,0,320.0,638.9502616678926,9.429181001905818,11994.86770400108,1346.7477717391305
1776712637,210,,Aggregated,161.100000,0.000000,320,450,690,920,1500,2300,3300,4100,7000,11000,12000,18540,0,320.0,641.2697141234761,9.429181001905818,11994.86770400108,1347.7161272923408
1776712638,220,,Aggregated,160.600000,0.000000,320,450,690,930,1600,2300,3300,4200,7000,11000,12000,18675,0,320.0,645.5800438694106,9.429181001905818,11994.86770400108,1348.6655957161981
1776712639,230,,Aggregated,161.500000,0.000000,330,450,690,940,1600,2300,3400,4300,7000,11000,12000,18801,0,330.0,650.3616337466207,9.429181001905818,11994.86770400108,1348.505398649008
1776712640,240,,Aggregated,160.600000,0.000000,330,450,700,950,1600,2400,3400,4300,7000,11000,12000,18921,0,330.0,654.4688089587348,9.429181001905818,11994.86770400108,1348.7578352095554
1776712641,250,,Aggregated,160.000000,0.000000,330,450,700,950,1600,2400,3500,4300,7000,11000,12000,19087,0,330.0,658.0366264935425,9.429181001905818,11994.86770400108,1349.2428878294127
1776712642,250,,Aggregated,155.000000,0.000000,330,460,700,960,1600,2400,3600,4400,7000,11000,12000,19258,0,330.0,664.0597930796177,9.429181001905818,11994.86770400108,1350.501765500052
1776712643,250,,Aggregated,154.000000,0.000000,330,460,710,960,1600,2400,3600,4500,7200,12000,14000,19432,0,330.0,669.4079890168945,9.429181001905818,14278.700219001621,1351.0064326883492
1776712644,250,,Aggregated,153.800000,0.000000,330,460,710,970,1600,2400,3700,4600,7500,12000,14000,19608,0,330.0,678.9932732639938,9.429181001905818,14278.700219001621,1351.5583945328437
1776712645,250,,Aggregated,152.800000,0.000000,330,460,720,980,1600,2500,3700,4700,7800,12000,14000,19782,0,330.0,684.122823500423,9.429181001905818,14278.700219001621,1351.8702355676878
1776712646,250,,Aggregated,154.800000,0.000000,330,460,720,980,1700,2500,3800,4700,7900,12000,14000,19959,0,330.0,690.3825770876495,9.429181001905818,14278.700219001621,1350.7873139936871
1776712647,250,,Aggregated,155.100000,0.000000,330,460,720,990,1700,2500,3800,4700,7900,11000,14000,20100,0,330.0,694.1761465720068,9.429181001905818,14278.700219001621,1351.5935323383085
1776712648,250,,Aggregated,155.800000,0.000000,330,470,730,990,1700,2500,3800,4700,7900,11000,14000,20235,0,330.0,700.1808659177359,9.429181001905818,14278.700219001621,1351.0979985174204
1776712649,250,,Aggregated,155.700000,0.000000,330,470,730,1000,1700,2600,3900,4700,8000,12000,14000,20380,0,330.0,706.4818340208259,9.429181001905818,14278.700219001621,1350.4308145240432
1776712650,250,,Aggregated,155.300000,0.000000,330,470,740,1000,1700,2600,3900,4800,8200,12000,16000,20534,0,330.0,713.6821730402467,9.429181001905818,15718.628841997997,1350.0297068277005
1776712651,250,,Aggregated,157.800000,0.000000,330,470,750,1000,1700,2600,3900,4800,8400,12000,16000,20720,0,330.0,719.581612027725,9.429181001905818,15718.628841997997,1350.5583011583012
1776712652,250,,Aggregated,160.800000,0.000000,330,470,750,1000,1700,2600,3900,4800,8400,12000,16000,20893,0,330.0,722.8152986142497,9.429181001905818,15718.628841997997,1350.0850045469774
1776712653,250,,Aggregated,162.900000,0.000000,330,480,760,1000,1700,2600,4000,4800,8400,12000,16000,21056,0,330.0,727.2475414692514,9.429181001905818,15718.628841997997,1350.8451272796353
1776712654,250,,Aggregated,162.700000,0.000000,330,480,770,1000,1800,2700,4000,4900,8800,12000,16000,21237,0,330.0,732.9647562443649,9.429181001905818,15718.628841997997,1350.6806046051702
1776712655,250,,Aggregated,162.200000,0.000000,330,480,780,1000,1800,2700,4000,4900,8800,14000,16000,21407,0,330.0,736.5069783015641,9.429181001905818,15718.628841997997,1350.2014294389685
1776712656,250,,Aggregated,162.400000,0.000000,330,480,790,1100,1800,2700,4000,5000,9100,14000,16000,21586,0,330.0,743.2121873071225,9.429181001905818,15718.628841997997,1350.3127026776615
1776712657,250,,Aggregated,161.400000,0.000000,330,480,790,1100,1800,2800,4100,5000,9100,14000,16000,21729,0,330.0,745.131926003984,9.429181001905818,15718.628841997997,1350.8602788899627
1776712658,250,,Aggregated,161.400000,0.000000,330,480,800,1100,1800,2800,4100,5000,9200,14000,16000,21868,0,330.0,750.4783472829947,9.429181001905818,15718.628841997997,1350.6652185842327
